id,pr_number,user,submitted_at,state,body
1719210795,5439,knqyf263,2023-11-08T02:28:36Z,COMMENTED,"Thanks for your great contribution! I think we should add `Identifier` in `Package` as well as `DetectedVulnerability` since it is an attribute of the package. What do you think? It means PURLs should be generated in the analysis part.
https://github.com/aquasecurity/trivy/blob/f2a12f5f90f940effe5dfc763025a70b127ec539/pkg/fanal/types/artifact.go#L64-L102

PURL can be generated here for language-specific packages.
https://github.com/aquasecurity/trivy/blob/44656f285323491a72a37e6a90a203059d891253/pkg/fanal/analyzer/language/analyze.go#L119-L130

OS packages may need to generate PURLs in each analyzer.
https://github.com/aquasecurity/trivy/blob/5b2b4ea380d91f1a8e30ed565ed99f77343a2ca8/pkg/fanal/analyzer/pkg/apk/apk.go#L65-L67

@DmitriyLewen Please let me know if you have any comments."
2095955009,6781,knqyf263,2024-06-04T10:15:26Z,COMMENTED,
2095983787,6781,knqyf263,2024-06-04T10:27:07Z,COMMENTED,
2095988828,6781,DmitriyLewen,2024-06-04T10:29:25Z,COMMENTED,
2096005245,6781,DmitriyLewen,2024-06-04T10:37:50Z,COMMENTED,
2096174102,6781,knqyf263,2024-06-04T11:58:17Z,COMMENTED,
2097923226,6781,DmitriyLewen,2024-06-05T03:20:29Z,COMMENTED,
2098041319,6781,knqyf263,2024-06-05T05:04:23Z,COMMENTED,
2098043307,6781,knqyf263,2024-06-05T05:06:33Z,COMMENTED,
2098079964,6781,knqyf263,2024-06-05T05:43:29Z,COMMENTED,
2098119827,6781,knqyf263,2024-06-05T06:09:18Z,COMMENTED,
2098141033,6781,DmitriyLewen,2024-06-05T06:23:16Z,COMMENTED,
2098153637,6781,knqyf263,2024-06-05T06:30:58Z,COMMENTED,
2098154902,6781,DmitriyLewen,2024-06-05T06:31:51Z,COMMENTED,
2098160218,6781,DmitriyLewen,2024-06-05T06:35:22Z,COMMENTED,
2098197247,6781,knqyf263,2024-06-05T06:55:56Z,COMMENTED,
2098197913,6781,knqyf263,2024-06-05T06:56:16Z,COMMENTED,
2098205263,6781,knqyf263,2024-06-05T07:00:11Z,COMMENTED,
2098207052,6781,DmitriyLewen,2024-06-05T07:00:54Z,COMMENTED,
2098213321,6781,knqyf263,2024-06-05T07:04:12Z,COMMENTED,
2098219618,6781,DmitriyLewen,2024-06-05T07:07:33Z,COMMENTED,
2098224402,6781,DmitriyLewen,2024-06-05T07:09:59Z,COMMENTED,
2098229131,6781,DmitriyLewen,2024-06-05T07:12:25Z,COMMENTED,
2098249035,6781,knqyf263,2024-06-05T07:20:49Z,COMMENTED,
2098265280,6781,knqyf263,2024-06-05T07:28:40Z,COMMENTED,
2098267223,6781,DmitriyLewen,2024-06-05T07:29:18Z,COMMENTED,
2098275179,6781,knqyf263,2024-06-05T07:32:29Z,COMMENTED,
2098319468,6781,DmitriyLewen,2024-06-05T07:52:50Z,COMMENTED,
2098329662,6781,knqyf263,2024-06-05T07:57:23Z,COMMENTED,
2098341222,6781,DmitriyLewen,2024-06-05T08:02:34Z,COMMENTED,
2098346008,6781,knqyf263,2024-06-05T08:04:45Z,COMMENTED,
2098363511,6781,DmitriyLewen,2024-06-05T08:12:36Z,COMMENTED,
2098364013,6781,DmitriyLewen,2024-06-05T08:12:49Z,APPROVED,LGTM
2098804484,6781,knqyf263,2024-06-05T11:02:19Z,COMMENTED,
2100792249,6781,DmitriyLewen,2024-06-06T05:04:43Z,COMMENTED,"@knqyf263 looks good :+1: 
left a couple of comments"
2100808846,6781,knqyf263,2024-06-06T05:10:47Z,COMMENTED,
2100812547,6781,DmitriyLewen,2024-06-06T05:15:00Z,COMMENTED,
2100817930,6781,knqyf263,2024-06-06T05:20:56Z,COMMENTED,
2100824681,6781,knqyf263,2024-06-06T05:27:01Z,COMMENTED,
2100834145,6781,DmitriyLewen,2024-06-06T05:35:32Z,COMMENTED,
2100838780,6781,knqyf263,2024-06-06T05:40:02Z,COMMENTED,
2100840962,6781,knqyf263,2024-06-06T05:42:05Z,COMMENTED,
2101079597,6781,DmitriyLewen,2024-06-06T07:31:55Z,COMMENTED,
2101087142,6781,DmitriyLewen,2024-06-06T07:33:24Z,COMMENTED,
2101164752,6781,knqyf263,2024-06-06T08:00:14Z,COMMENTED,
2101286820,6781,DmitriyLewen,2024-06-06T08:50:56Z,COMMENTED,
2101287529,6781,DmitriyLewen,2024-06-06T08:51:15Z,APPROVED,LGTM
1747284400,5635,DmitriyLewen,2023-11-24T06:53:06Z,COMMENTED,"Hello @Octogonapus 
Thanks for your work!

I left few comments.

Can you also add tests for SPDX, CycloneDX to see how we use UUID for these formats?"
1751265840,5635,Octogonapus,2023-11-27T20:08:01Z,COMMENTED,
1751271753,5635,Octogonapus,2023-11-27T20:12:53Z,COMMENTED,
1751898207,5635,DmitriyLewen,2023-11-28T04:00:03Z,COMMENTED,
1774402336,5635,DmitriyLewen,2023-12-11T07:28:10Z,COMMENTED,
1776267924,5635,Octogonapus,2023-12-11T22:16:29Z,COMMENTED,
1776267998,5635,Octogonapus,2023-12-11T22:16:33Z,COMMENTED,
1776268280,5635,Octogonapus,2023-12-11T22:16:49Z,COMMENTED,
1776269489,5635,Octogonapus,2023-12-11T22:17:51Z,COMMENTED,
1776269615,5635,Octogonapus,2023-12-11T22:17:57Z,COMMENTED,
1776540484,5635,DmitriyLewen,2023-12-12T04:40:50Z,COMMENTED,"LGTM.
Left small comments. Take a look, please"
1777632380,5635,Octogonapus,2023-12-12T14:39:28Z,COMMENTED,
1778948844,5635,DmitriyLewen,2023-12-13T06:52:44Z,APPROVED,"LGTM now!
@Octogonapus  Thanks for your work!

@knqyf263 i approved this PR. Take a look, when you have time, please."
1786111474,5635,DmitriyLewen,2023-12-18T08:24:01Z,APPROVED,
1788125350,5635,DmitriyLewen,2023-12-19T05:31:26Z,APPROVED,"@knqyf263 We updated unstable tests
Now you can definitely watch this show"
1798706895,5635,knqyf263,2023-12-29T07:35:42Z,COMMENTED,
1798712539,5635,DmitriyLewen,2023-12-29T07:41:06Z,COMMENTED,
1798714220,5635,DmitriyLewen,2023-12-29T07:44:49Z,COMMENTED,
1798717975,5635,knqyf263,2023-12-29T07:52:45Z,COMMENTED,
1798718821,5635,DmitriyLewen,2023-12-29T07:54:35Z,COMMENTED,
1799113563,5635,Octogonapus,2023-12-29T16:52:35Z,COMMENTED,
1825515614,5635,Octogonapus,2024-01-16T22:45:17Z,COMMENTED,
2054358492,5635,knqyf263,2024-05-14T06:20:36Z,APPROVED,Thanks for your patient. LGTM. I left a small comment.
2055435308,5635,Octogonapus,2024-05-14T13:47:24Z,COMMENTED,
1029859748,2333,itaysk,2022-07-06T11:10:22Z,COMMENTED,
1030273071,2333,AnaisUrlichs,2022-07-06T15:11:27Z,COMMENTED,
1030273690,2333,AnaisUrlichs,2022-07-06T15:11:51Z,COMMENTED,
1072032644,2333,itaysk,2022-08-14T05:55:53Z,COMMENTED,
1072038345,2333,knqyf263,2022-08-14T07:02:15Z,COMMENTED,
1072076921,2333,AnaisUrlichs,2022-08-14T12:30:44Z,COMMENTED,
1072076972,2333,AnaisUrlichs,2022-08-14T12:31:22Z,COMMENTED,
1072077324,2333,AnaisUrlichs,2022-08-14T12:33:49Z,COMMENTED,
1072114088,2333,itaysk,2022-08-14T18:18:21Z,APPROVED,
1072341649,2333,knqyf263,2022-08-15T09:16:19Z,COMMENTED,"I said I was ok, but after all I left some comments😄 "
1072444600,2333,AnaisUrlichs,2022-08-15T09:57:29Z,COMMENTED,
1072445831,2333,AnaisUrlichs,2022-08-15T09:58:52Z,COMMENTED,
1072454997,2333,AnaisUrlichs,2022-08-15T10:09:39Z,COMMENTED,
1072458263,2333,AnaisUrlichs,2022-08-15T10:13:44Z,COMMENTED,
1072460355,2333,AnaisUrlichs,2022-08-15T10:16:18Z,COMMENTED,
1072477633,2333,AnaisUrlichs,2022-08-15T10:38:09Z,COMMENTED,
1072477734,2333,AnaisUrlichs,2022-08-15T10:38:17Z,COMMENTED,
1072478035,2333,AnaisUrlichs,2022-08-15T10:38:42Z,COMMENTED,
1072478268,2333,AnaisUrlichs,2022-08-15T10:38:59Z,COMMENTED,
1072506853,2333,knqyf263,2022-08-15T11:16:26Z,COMMENTED,
1072510090,2333,itaysk,2022-08-15T11:20:47Z,COMMENTED,
1072520507,2333,knqyf263,2022-08-15T11:27:03Z,COMMENTED,
1072525366,2333,knqyf263,2022-08-15T11:31:56Z,COMMENTED,
1072527319,2333,knqyf263,2022-08-15T11:34:33Z,COMMENTED,
1072531390,2333,knqyf263,2022-08-15T11:39:52Z,COMMENTED,
1072571420,2333,AnaisUrlichs,2022-08-15T12:17:29Z,COMMENTED,
1072572582,2333,AnaisUrlichs,2022-08-15T12:18:03Z,COMMENTED,
1072861524,2333,itaysk,2022-08-15T15:45:13Z,COMMENTED,
1072884910,2333,knqyf263,2022-08-15T16:04:59Z,COMMENTED,
1075111237,2333,itaysk,2022-08-17T06:36:45Z,COMMENTED,
1075169618,2333,AnaisUrlichs,2022-08-17T07:20:46Z,COMMENTED,
1079290472,2333,itaysk,2022-08-19T19:43:52Z,COMMENTED,
1088724944,2333,knqyf263,2022-08-29T13:53:39Z,COMMENTED,
1088744828,2333,knqyf263,2022-08-29T13:54:06Z,COMMENTED,
1088749788,2333,knqyf263,2022-08-29T13:57:24Z,COMMENTED,I left some small comments. I believe this is the last review.
1093373679,2333,AnaisUrlichs,2022-09-01T13:14:19Z,COMMENTED,
